sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
5313,,Default,simple,Default Category/Kitchen Appliances/Blender,base,BLP-302WH,"<ul>
\n 	<li> Power: 450W</li>
\n 	<li> 1.6-liter plastic goblet</li>
\n 	<li> 2 speeds dial plus pulse</li>
\n 	<li> Stainless steel blades</li>
\n 	<li> Rubber feet</li>
\n 	<li> Multi-mill</li>
\n 	<li> Safety interlock system</li>
\n 	<li> Cord storage</li>
\n</ul>","Base dismantles for easy cleaning with removable filler cap and oil drip-feed. Ideal for mayonnaise and dips with attachments such as mill, storage lid, and sprinkler cap.",,1,Taxable Goods,"Catalog, Search",8000,,,,blp-302wh-4,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2019/04/blp-302wh-300x300-1.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2019/04/blp-302wh-300x300-1.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2019/04/blp-302wh-300x300-1.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,20,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,"5249,5312",,,,,,,,,,,,,,,,,,
5259,,Default,simple,Default Category/Kitchen Appliances/Steam Iron,base,ISP-201PU,"<ul>
\n 	<li>CeramiCare</li>
\n 	<li>2400 Watts</li>
\n 	<li>Non-slick</li>
\n 	<li>No Drip</li>
\n 	<li>Anti-Scale</li>
\n 	<li>Water tank</li>
\n 	<li>Vertical Steam</li>
\n 	<li>Temperature control</li>
\n 	<li>Self Clean</li>
\n 	<li>Ergonomic button</li>
\n 	<li>Non-Stick soleplate</li>
\n</ul>","<div class=""col-xs-12"">
\n<h3>ISP-201</h3>
\nVariable Steam Control to suit all fabrics
\n
\n<hr />
\n
\n</div>
\n<div class=""row"">
\n<div class=""col-xs-4""><img class=""img-responsive"" src=""https://www.kenwoodpakistan.com/wp-content/uploads/2016/12/isp-2012.jpg"" width=""280"" height=""229"" /></div>
\n<div class=""col-xs-8"">
\n<h3>Large Water Tank</h3>
\nLarge 250ml water tank capacity
\n
\n</div>
\n</div>
\n
\n<hr />
\n
\n<div class=""row"">
\n<div class=""col-xs-8"">
\n<h3>CeramiCare</h3>
\nToughened CeramiCare Soleplate
\n
\n</div>
\n<div class=""col-xs-4""><img class=""img-responsive"" src=""https://www.kenwoodpakistan.com/wp-content/uploads/2016/12/isp-201_21.jpg"" width=""280"" height=""305"" /></div>
\n</div>",,1,Taxable Goods,"Catalog, Search",4800,,,,isp-201pu-10,Steam Iron - Kenwood Pakistan,,The steam iron equipped with no drip function and vertical steam feature gives a perfect ironing experience. Kenwood Pakistan home and kitchen appliances,https://estore.kenwoodpakistan.com/wp-content/uploads/2016/12/isp-2011-300x245-1.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2016/12/isp-2011-300x245-1.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2016/12/isp-2011-300x245-1.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,7,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5250,,Default,simple,Default Category/Kitchen Appliances/Smoothie,base,SB-255,"<ul>
\n 	<li>1.5 liter calibrated goblet with handle</li>
\n 	<li>Silver body</li>
\n 	<li>2 speeds for high and low operation</li>
\n 	<li>Stainless steel removable blades that can crush ice</li>
\n 	<li>Patented space-saving tap and serving recess</li>
\n 	<li>Patented spatula stir-stick with 360Â° rotation</li>
\n 	<li>Goblet operated interlock system</li>
\n</ul>","<div class=""col-sm-12 ney"">
\n<div role=""tabpanel"">
\n<div class=""tab-content"">
\n<div id=""home"" class=""tab-pane active"" role=""tabpanel"">
\n<div class=""row"">
\n<div class=""col-xs-12"">
\n<h3>About the Smoothie Maker SB255</h3>
\nWhether you are following a recipe or concocting your own creation, Smoothie blenders are fun and quick. ENJOY!
\n
\n<hr />
\n
\n</div>
\n<div class=""row"">
\n<div class=""col-xs-4""><img class=""img-responsive"" src=""https://www.kenwoodpakistan.com/wp-content/uploads/2016/11/SmoothieMakers-SB255-800x600-2_300x225.jpg"" width=""280"" height=""210"" /></div>
\n<div class=""col-xs-8"">
\n<h3>For anyone who appreciates the benefits of fresh fruits and vegetables</h3>
\nThe Kenwood SB255 silver smoothie maker with a powerful 500W motor, 1.5L capacity, and 3 speeds. For anyone who appreciates the benefits of fresh fruits and vegetables, blending their own yogurt drinks, or making fresh fruit cocktails.
\n
\n</div>
\n</div>
\n
\n<hr />
\n
\n<div class=""row"">
\n<div class=""col-xs-8"">
\n<h3>Versatility</h3>
\nYou get two, 0.5-liter travel mugs with non-spill, drink-through lids, and the SB255 will make enough smoothie mix to fill them in one go. The high-quality stainless steel blade ensures the best texture and blends and comes off for easy cleaning.
\n
\n</div>
\n<div class=""col-xs-4""><img class=""img-responsive"" src=""https://www.kenwoodpakistan.com/wp-content/uploads/2016/11/sdfsdfsdffff.jpg"" width=""280"" height=""279"" /></div>
\n</div>
\n
\n<hr />
\n
\n<div class=""row"">
\n<div class=""col-xs-4""><img class=""img-responsive"" src=""https://www.kenwoodpakistan.com/sb-255-2/"" width="""" height="""" /></div>
\n<div class=""col-xs-8"">
\n<h3></h3>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>
\n</div>",,1,Taxable Goods,"Catalog, Search",8000,,,,sb-255-8,Smoothie Maker SB-255 - Kenwood Health Range,,Now enjoy fresh fruit smoothie with the addition of milk or yogurt hassle free for your family with Kenwood health range smoothie maker.,https://estore.kenwoodpakistan.com/wp-content/uploads/2016/11/sb-2551-197x300-1.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2016/11/sb-2551-197x300-1.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2016/11/sb-2551-197x300-1.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,20,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
5225,,Default,simple,Default Category/Kitchen Appliances/Chopper,base,CH-250,"<ul>
\n 	<li> Quad blade system for superior results</li>
\n 	<li> 2-speed control greater influence over finished results</li>
\n 	<li> Powerful 500W motor</li>
\n 	<li> 0.5L bowl large capacity for all chopping needs</li>
\n 	<li> Push down operation intuitive, responsive user control</li>
\n 	<li> Brushed die-cast aluminum body premium quality</li>
\n 	<li> Stainless steel blades for durability, strength, and reliability</li>
\n 	<li> Bowl/body interlock for safety and security</li>
\n 	<li> Integral cord storage neat and compact</li>
\n 	<li> Easy clean dishwasher -safe bowl and blades</li>
\n 	<li> Mini spatula custom-designed for ease of use</li>
\n</ul>","<div class=""col-xs-12"">
\n<h3>Quad Blade Mini Chopper CH250</h3>
\nPowered by the 500W motor, the stainless steel quad blade system works twice as fast as two blades to ensure perfect even results, every time. The Quad Blade CH250 Mini Chopper has a 500ml capacity and one-touch control for easy operation.
\n
\n<hr />
\n
\n</div>
\n<div class=""row"">
\n<div class=""col-xs-4""><img class=""img-responsive"" src=""https://www.kenwoodpakistan.com/wp-content/uploads/2015/04/FoodChoppers-CH250-800x600-2_300x225.jpg"" width=""280"" height=""210"" /></div>
\n<div class=""col-xs-8"">
\n<h3>Performance</h3>
\nPowered by the 500W motor, the stainless steel quad blade system works twice as fast as two blades to ensure perfect even results, every time. The Quad Blade CH250 Mini Chopper has a 500ml capacity and one-touch control for easy operation.
\n
\n</div>
\n</div>
\n
\n<hr />
\n
\n<div class=""row"">
\n<div class=""col-xs-8"">
\n<h3>Quad Blade</h3>
\nQuad blade system for superior results.
\n
\n</div>
\n<div class=""col-xs-4""><img class=""img-responsive"" src=""https://www.kenwoodpakistan.com/wp-content/uploads/2015/04/FoodChoppers-CH250-800x600-3.jpg"" width=""280"" height=""210"" /></div>
\n</div>",,1,Taxable Goods,"Catalog, Search",8400,,,,ch-250-3,Kenwood Kitchen Appliances - Chopper Food preparation,,New Kenwood chopper equipped with quad blade technology which is smarter than the 2 blades chopper. Now you can perform your tasks more easily.,https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/CH-250-300x267-1.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/CH-250-300x267-1.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/CH-250-300x267-1.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,2,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,"5310,5226",,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/FoodChoppers-CH250-800x600-2_300x225.jpg,,,,,,,,,,,,,,
5222,,Default,simple,Default Category/Kitchen Appliances/Food Processor,base,FP-190,"<ul>
\n 	<li> 1.4L bowl capacity</li>
\n 	<li> Calibrated 1.0L liquidizer</li>
\n 	<li> Powerful 600W motor</li>
\n 	<li> 2 speeds plus pulse</li>
\n 	<li> Easywind™ cord storage</li>
\n 	<li> Dishwasher-safe parts</li>
\n 	<li> Full safety interlock</li>
\n 	<li> Rubberized feet for safety and added stability</li>
\n 	<li> Easy clean design</li>
\n</ul>","<div class=""col-xs-12"">
\n<h3>About the Food Processor FP 190</h3>
\nIf you like to keep things simple, this food processor is just the job for preparing small amounts of vegetables and other ingredients for everyday cooking.
\n
\n<hr />
\n
\n</div>
\n<div class=""row"">
\n<div class=""col-xs-4""><img class=""img-responsive"" src=""https://www.kenwoodpakistan.com/wp-content/uploads/2015/04/FoodProcessors-FP190-800x600-1_300x225.jpg"" width=""280"" height=""210"" /></div>
\n<div class=""col-xs-8"">
\n<h3>Practical</h3>
\nThe Food Processor FP 190 has a white and grey finish and comes with a 600W motor, 1.4 litre bowl with 800ml working capacity, and a great range of attachments for chopping and grating vegetables. There's a 1 litre blender for drinks, soups, sauces and smoothies. Plus a citrus press for making delicious breakfast juices any time of the day.
\n
\n</div>
\n</div>
\n
\n<hr />
\n
\n<div class=""row"">
\n<div class=""col-xs-8"">
\n<h3>Quick and simple</h3>
\nThis useful kitchen accessory will quickly take care of all those slicing, chopping, whisking, grating, juicing and blending tasks, so that you have more time to cook and serve great food. The sharp, stainless steel blade will cut through those little everyday preparation jobs in no time. There is a safety interlock to make sure the motor doesn't start until the bowl lid is firmly fixed in place.
\n
\n</div>
\n<div class=""col-xs-4""><img class=""img-responsive"" src=""https://www.kenwoodpakistan.com/wp-content/uploads/2015/04/FoodProcessors-FP190-800x600-3_300x225.jpg"" width=""280"" height=""210"" /></div>
\n</div>",,1,Taxable Goods,"Catalog, Search",11000,,,,fp-190-1,Kenwood Food Processor - Cooking range in Pakistan,,"Kenwood food processor comes with number of attachments provides you hassle free cooking, now its easy to make delicious food for you family.",https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/FoodProcessors-FP190-800x600-1_300x225.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/FoodProcessors-FP190-800x600-1_300x225.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/FoodProcessors-FP190-800x600-1_300x225.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,8,0,1,0,0,1,1,1,0,1,1,,1,0,1,1,0,1,0,0,0,,,"5221,5223",,,,"https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/7_FP120_Blade-Sq.jpg, https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/8_FP120_Whisk-Sq.jpg, https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/9_FP120_Shredder-Sq.jpg, https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/11_FP120_Citrus-Juicer-Sq.jpg, https://estore.kenwoodpakistan.com/wp-content/uploads/2015/04/FoodProcessors-FP190-800x600-3_300x225.jpg",,,,,,,,,,,,,,
10158,,Default,simple,Default Category/Air Conditioners/Split Air Conditioners,base,eGrande Pearl - KEG-1840S H/C - 1.5 Ton,"<h6 data-wp-editing=""1""></h6>
\n<ul>
\n 	<li>Up to 30% Energy Efficient</li>
\n 	<li>Turbo cool</li>
\n 	<li>Eco Friendly-R410Gas</li>
\n 	<li>LED display</li>
\n 	<li>Auto-restart</li>
\n 	<li>Clean warning</li>
\n 	<li>Eco-friendly technology</li>
\n 	<li>Wide-angle airflow</li>
\n 	<li>Intelligent sleep mode</li>
\n 	<li>Anti-rust outdoor casing</li>
\n 	<li>Heat &amp; Cool Function</li>
\n 	<li>2 Year PCB Warranty</li>
\n 	<li>3 Year Nationwide Warranty</li>
\n</ul>","For those who cannot compromise on the style and also demand top-quality performance, eGrande Pearl is the series they are looking for. eGrande Pearl not only adds an element of class to your room’s interior but also promises reliability and efficient cooling.
\n
\n<img class=""alignnone size-full wp-image-10180"" src=""https://estore.kenwoodpakistan.com/wp-content/uploads/2020/05/energy-saving-80x150-1.png"" alt="""" width=""80"" height=""150"" /> <img class=""alignnone size-full wp-image-10179"" src=""https://estore.kenwoodpakistan.com/wp-content/uploads/2020/05/Eco-Friendly-Technology-80x150-1.png"" alt="""" width=""80"" height=""150"" /> <img class=""alignnone size-full wp-image-10172"" src=""https://estore.kenwoodpakistan.com/wp-content/uploads/2020/05/2-year-PCB-warranty-80x150-1.png"" alt="""" width=""80"" height=""150"" /> <img class=""alignnone size-full wp-image-10173"" src=""https://estore.kenwoodpakistan.com/wp-content/uploads/2020/05/31-Nationwide-warranty-80x150-1.png"" alt="""" width=""80"" height=""150"" />
\n
\n&nbsp;
\n
\n&nbsp;",,1,Taxable Goods,"Catalog, Search",87500,,,,egrande-pearl-keg-1840s-hc-1-5-ton-5,Split AC eGrande Pearl - Best AC in Pakistan,,Kenwood AC eGrande Pearl is best ac in terms of design and beauty as it adds value to your interior decor and having the best price.,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/03/e-Grande-pearl.png,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/03/e-Grande-pearl.png,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/03/e-Grande-pearl.png,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,6121,,,,,,,,,,,,,,,,,,
9959,,Default,simple,Default Category/Air Conditioners/Split Inverter Air Conditioners,base,eComfort- KEC-1841S- 1.5 ton,"<ul>
\n 	<li>Highest energy saving up to 75%</li>
\n 	<li>Flash cooling</li>
\n 	<li>5 grades outdoor fan speed</li>
\n 	<li>Biggest indoor unit</li>
\n 	<li>Refrigerant leakage detection</li>
\n 	<li>Self-diagnosis and auto-protection</li>
\n 	<li>Auto restart function</li>
\n 	<li>Sleep mode</li>
\n 	<li>High efficiency tube</li>
\n 	<li>Golden fin</li>
\n 	<li>Heat &amp; Cool Function</li>
\n 	<li>ECO Mode</li>
\n 	<li>2 Year PCB Warranty</li>
\n 	<li>5 Year Nation Wide Warranty</li>
\n</ul>",,,1,Taxable Goods,"Catalog, Search",98500,,,,ecomfort-kec-1841s-1-5-ton-2,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/E-Comfort-scaled.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/E-Comfort-scaled.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/E-Comfort-scaled.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
9957,,Default,simple,Default Category/Air Conditioners/Split Inverter Air Conditioners,base,eComfort- KEC-1241S- 1 ton,"<ul>
\n 	<li>Highest energy saving up to 75%</li>
\n 	<li>Flash cooling</li>
\n 	<li>5 grades outdoor fan speed</li>
\n 	<li>Biggest indoor unit</li>
\n 	<li>Refrigerant leakage detection</li>
\n 	<li>Self-diagnosis and auto-protection</li>
\n 	<li>Auto restart function</li>
\n 	<li>Sleep mode</li>
\n 	<li>High efficiency tube</li>
\n 	<li>Golden fin</li>
\n 	<li>Heat &amp; Cool Function</li>
\n 	<li>ECO Mode</li>
\n 	<li>2 Year PCB Warranty</li>
\n 	<li>5 Year Nation Wide Warranty</li>
\n</ul>",,,1,Taxable Goods,"Catalog, Search",75500,,,,ecomfort-kec-1241s-1-ton-8,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/E-Comfort-scaled.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/E-Comfort-scaled.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2021/02/E-Comfort-scaled.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
6655,,Default,simple,"Default Category/Air Conditioners,Default Category/Air Conditioners/Split Air Conditioners",base,KES-1239S E supreme,"<ul>
\n 	<li>Energy efficient up to 60%</li>
\n 	<li>R410a gas</li>
\n 	<li>Hidden LED display</li>
\n 	<li>Auto restart</li>
\n 	<li>I-feel function</li>
\n 	<li>Auto clean function</li>
\n 	<li>4D airflow</li>
\n 	<li>Intelligent sleep mode</li>
\n 	<li>Anti-fungus function</li>
\n</ul>",,,1,Taxable Goods,"Catalog, Search",73000,,,,kes-1239s-e-supreme-10,,,,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/KES-1239S-scaled.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/KES-1239S-scaled.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/KES-1239S-scaled.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
6559,,Default,simple,Default Category/Air Conditioners/Split Inverter Air Conditioners,base,eSMART Plus (KES-2438S H/C) (2 Ton),"<div class=""col-sm-12 ney"">
\n<div role=""tabpanel"">
\n<div class=""tab-content"">
\n<ul>
\n 	<li id=""profile"" class=""tab-pane active"" role=""tabpanel""> 7 Star Rating</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> Up to 75% Energy Efficient</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> DC Inverter Compressor</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> Stabilizer Not Required</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> 100% Copper Installation Kit</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> R410 Gas</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> Heat &amp; Cool Function</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> 4D Air Flow</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> Low Voltage Startup</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> Turbo Cool Function</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> Long Distance Air Throw</li>
\n 	<li>5 years warranty</li>
\n</ul>
\n</div>
\n</div>
\n</div>
\n<div class=""col-sm-5""></div>
\n&nbsp;","<div class=""col-xs-12"">
\n<h3>All About Kenwood eSmart PlusAC</h3>
\nThe new eSmart Plus Air coditioner is a highly efficient and robust machine which has been designed to ensure energy saving up to 75%. With its matt finish Japanese polish design, the 7-star machine is equipped with intelligent technology that allows the user to operate AC from their smartphones. The tropical compressor enables the machine to operate efficiently even with stronger air throw
\n
\n<hr />
\n
\n</div>
\n<div class=""row"">
\n<div class=""col-xs-4""><img class=""img-responsive"" src=""https://www.kenwoodpakistan.com/wp-content/uploads/2018/04/AC-Freedom-App-e15240528591161.png"" width=""280"" height=""215"" /></div>
\n<div class=""col-xs-8"">
\n<h3>Your Phone is Now Your Air Conditioner Remote</h3>
\nAC Freedom is an application that enables a user to remote control Kenwood’s eSmart Air Conditioner from anywhere. The simple interface of AC Freedom app designed for Kenwood eSmart Air Conditioner allows a person to operate all the functions of remote control which are as follow:
\n- Turning on and regulate the temperature,
\n- Check the working condition and set weekly timings of your air conditioner
\n- Designed for Kenwood’s new eSmart plus air conditioner rather than the whole production line of air conditioners.
\n
\n</div>
\n</div>",,1,Taxable Goods,"Catalog, Search",147000,,,,esmart-plus-kes-2438s-hc-2-ton-1,Kenwood eSmart - Best AC in Pakistan,,Kenwood eSMart AC having 7 star rating provides up to 75% energy efficiency in your energy bills. Now you can operate your AC from any where with this AC,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/e-smart-plus-scaled.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/e-smart-plus-scaled.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/e-smart-plus-scaled.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,"6557,6558",,,,,,,,,,,,,,,,,,
6557,,Default,simple,Default Category/Air Conditioners/Split Inverter Air Conditioners,base,eSMART Plus (KES-1238S H/C) (1 Ton),"<div class=""col-sm-12 ney"">
\n<div role=""tabpanel"">
\n<div class=""tab-content"">
\n<ul>
\n 	<li id=""profile"" class=""tab-pane active"" role=""tabpanel""> 7 Star Rating</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> Up to 75% Energy Efficient</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> DC Inverter Compressor</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> Stabilizer Not Required</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> 100% Copper Installation Kit</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> R410 Gas</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> Heat &amp; Cool Function</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> 4D Air Flow</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> Low Voltage Startup</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> Turbo Cool Function</li>
\n 	<li class=""tab-pane active"" role=""tabpanel""> Long Distance Air Throw</li>
\n 	<li>5 years warranty</li>
\n</ul>
\n</div>
\n</div>
\n</div>
\n&nbsp;","<div class=""col-xs-12"">
\n<h3>All About Kenwood eSmart AC</h3>
\nThe new eSmart plus air conditioner is a highly efficient and robust machine which has been designed to ensure energy saving up to 75%. With its matt finish Japanese polish design, the 7-star machine is equipped with intelligent technology that allows the user to operate AC from their smartphones. The tropical compressor enables the machine to operate efficiently even with stronger air throw
\n
\n<hr />
\n
\n</div>
\n<div class=""row"">
\n<div class=""col-xs-4""><img class=""img-responsive"" src=""https://www.kenwoodpakistan.com/wp-content/uploads/2018/04/AC-Freedom-App-e15240528591161.png"" width=""280"" height=""215"" /></div>
\n<div class=""col-xs-8"">
\n<h3>Your Phone is Now Your Air Conditioner Remote</h3>
\nAC Freedom is an application that enables a user to remote control Kenwood’s eSmart Air Conditioner from anywhere. The simple interface of AC Freedom app designed for Kenwood eSmart Air Conditioner allows a person to operate all the functions of remote control which are as follow:
\n- Turning on and regulate the temperature,
\n- Check the working condition and set weekly timings of your air conditioner
\n- Designed for Kenwood’s new eSmart  Plus air conditioner rather than the whole production line of air conditioners.
\n
\n</div>
\n</div>",,1,Taxable Goods,"Catalog, Search",83500,,,,esmart-plus-kes-1238s-hc-1-ton-5,Kenwood eSmart - Best AC in Pakistan,,Kenwood eSMart AC having 7 star rating provides up to 75% energy efficiency in your energy bills. Now you can operate your AC from any where with this AC,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/e-smart-plus-scaled.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/e-smart-plus-scaled.jpg,,https://estore.kenwoodpakistan.com/wp-content/uploads/2020/04/e-smart-plus-scaled.jpg,,,,,,,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,0,1,0,,1,0,1,1,0,1,0,0,0,,,6558,,,,,,,,,,,,,,,,,,
